<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20111216,2,2,1.98,1.98,600
AAON,20111216,9.5111,9.7911,9.3378,9.4,172100
AAPL,20111216,54.3371,54.8786,54.2243,54.4314,15056300
AAWW,20111216,37.23,38.63,36.94,37.78,405900
AAXJ,20111216,49.88,50.08,49.53,49.79,2073900
ABAX,20111216,27.31,27.83,27.21,27.74,188200
ABCB,20111216,10.34,10.46,10.1,10.18,93600
ABCD,20111216,2.89,2.99,2.76,2.93,90300
ABCO,20111216,36.15,36.195,35.71,35.995,175100
ABIO,20111216,57.54,57.54,55.86,55.86,18400
ABMD,20111216,20.23,20.35,19.24,19.25,733900
ABTL,20111216,3.85,3.95,3.8,3.85,76800
ACAD,20111216,1.03,1.07,1.01,1.05,145800
ACAS,20111216,6.65,6.86,6.6,6.81,3602600
ACAT,20111216,19.45,19.8,18.89,19.08,114900
ACET,20111216,6.95,6.99,6.83,6.88,174100
ACFC,20111216,1.84,1.86,1.6,1.6,19900
ACGL,20111216,36.71,37.17,36.64,36.98,1312200
ACHC,20111216,8.79,9.5,8.44,9.5,184100
ACHN,20111216,7.15,7.87,7.15,7.58,1562400
ACIW,20111216,9.5933,9.8833,9.5633,9.7233,402900
ACLS,20111216,5.28,5.28,5,5.16,540200
ACNB,20111216,13.63,13.65,13.36,13.36,1700
ACOR,20111216,21.67,21.9,21.35,21.72,752800
ACPW,20111216,3.4,3.6,3.25,3.35,1281300
ACRX,20111216,2.77,2.77,2.69,2.7,1300
ACTG,20111216,30.62,31.59,30.14,30.69,497500
ACTS,20111216,1.84,1.87,1.81,1.81,26100
ACUR,20111216,3.77,3.81,3.71,3.81,88400
ACWI,20111216,41.58,41.74,41.14,41.35,827600
ACWX,20111216,36.23,36.32,35.84,36.1,715800
ACXM,20111216,12.07,12.68,12.07,12.21,1147900
ADBE,20111216,27.74,28.93,27.62,28.2,14465400
ADES,20111216,10,10.025,9.705,9.995,96900
ADI,20111216,34.3,34.79,34.05,34.16,4080100
ADP,20111216,45.1888,45.7156,44.9518,45.4169,4608500
ADRA,20111216,22.27,22.27,22,22.03,4700
ADRD,20111216,18.13,18.23,17.97,18.03,9200
ADRE,20111216,37.41,37.56,37.14,37.32,53200
ADRU,20111216,18.03,18.03,17.78,17.78,1500
ADSK,20111216,31.32,32.46,31.15,31.2,3991800
ADTN,20111216,28.5,29.25,28.19,28.6,862900
ADUS,20111216,3.56,3.6,3.5,3.52,19400
AEGN,20111216,15.1,15.36,14.34,14.45,1042500
AEGR,20111216,16.13,16.46,15.9,16.41,63100
AEHR,20111216,0.56,0.61,0.56,0.6,1600
AEIS,20111216,9.91,10.39,9.88,10.12,925100
AEPI,20111216,26.24,27.26,26.24,27.14,49500
AETI,20111216,4.25,4.5,4.25,4.44,27900
AEY,20111216,2.15,2.15,2.06,2.09,20400
AEZS,20111216,930,948,918,930,907800
AFAM,20111216,14.88,15,14.24,14.93,227500
AFSI,20111216,12.025,12.025,11.305,11.555,2497400
AGEN,20111216,2.19,2.24,2.16,2.2,36200
AGII,20111216,28.77,29.06,28.62,28.77,166800
AGNC,20111216,28.95,29.13,28.88,29.08,11051700
AGYS,20111216,7.89,7.89,7.37,7.48,457300
AHGP,20111216,51.48,51.49,49.92,50.05,57500
AHPI,20111216,3.28,3.28,3.18,3.18,3400
AIMC,20111216,17.89,18.52,17.79,17.92,289100
AINV,20111216,6.34,6.44,6.2,6.22,5356900
AIRM,20111216,27.4067,28.22,27.3,27.5,156100
AIRT,20111216,8.65,8.74,8.1,8.1,10500
AIXG,20111216,11.75,11.82,11.56,11.71,176500
AKAM,20111216,26.73,27.21,26.58,26.65,5056700
AKRX,20111216,10.5,10.97,10.46,10.94,1770100
ALCO,20111216,18.19,18.94,18.19,18.63,21500
ALGN,20111216,23.94,24.48,23.81,23.95,1157400
ALGT,20111216,53.47,54.8,53.47,54.74,173900
ALIM,20111216,1.31,1.37,1.22,1.23,355500
ALKS,20111216,15.73,15.94,15.45,15.68,1274900
ALLT,20111216,16.7,17.34,16.23,17.13,399300
ALNY,20111216,7.96,8.06,7.73,7.76,511400
ALOG,20111216,55.02,55.57,54.61,55.12,134500
