<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20110503,2.1,2.1,2.07,2.07,500
AAON,20110503,9.6445,9.68,9.3837,9.5111,45200
AAPL,20110503,49.7129,49.9843,49.3743,49.7429,11198600
AAWW,20110503,65.25,65.53,62.37,63.71,1523500
AAXJ,20110503,64.2,64.29,63.64,63.94,479900
ABAX,20110503,28.51,28.79,28.15,28.4,114700
ABCB,20110503,9.72,9.74,9.56,9.61,20000
ABCD,20110503,3.31,3.31,3.26,3.27,17200
ABCO,20110503,23.605,24.21,23.605,24.14,75800
ABIO,20110503,92.4,134.4,86.94,88.2,7471100
ABMD,20110503,17.14,17.39,16.7,16.76,171800
ABTL,20110503,7.1,7.2,6.7,7,162900
ACAD,20110503,2.81,2.84,2.7,2.71,628000
ACAS,20110503,10.27,10.39,10.16,10.36,5032500
ACAT,20110503,16.27,16.33,15.17,15.29,62800
ACET,20110503,7.78,7.91,7.53,7.56,80900
ACFC,20110503,9.75,9.75,9.75,9.75,0
ACGL,20110503,34.0967,34.4,33.9733,34.13,184300
ACHN,20110503,5.35,5.57,5.27,5.32,1147300
ACIW,20110503,10.76,10.82,10.4367,10.5433,123700
ACLS,20110503,7.28,7.44,6.84,7.04,2595300
ACNB,20110503,15,15,15,15,0
ACOR,20110503,28,28.78,27.69,27.91,430300
ACPW,20110503,11.6,11.75,11.15,11.25,794000
ACRX,20110503,3.35,3.41,3.35,3.35,1300
ACTG,20110503,39.74,39.99,38.24,39.42,533100
ACTS,20110503,2.35,2.4,2.34,2.35,28600
ACUR,20110503,4.53,4.82,4.53,4.55,262500
ACWI,20110503,50.42,50.52,49.98,50.21,213100
ACWX,20110503,47.27,47.42,46.9,47.02,31900
ACXM,20110503,14.45,14.56,14.08,14.46,315300
ADBE,20110503,33.46,33.7,33.1,33.49,2976500
ADES,20110503,5.775,5.775,5.38,5.48,38100
ADI,20110503,40.36,40.42,39.79,40.18,1391800
ADP,20110503,47.9368,48.2529,47.4363,47.7701,3000000
ADRA,20110503,28.77,28.77,28.28,28.31,4700
ADRD,20110503,23.41,23.51,23.3,23.37,15500
ADRE,20110503,47.91,47.93,47.26,47.47,57800
ADRU,20110503,23.34,23.43,23.34,23.37,21200
ADSK,20110503,44.72,44.81,43.66,44.22,1258100
ADTN,20110503,41.41,41.86,40.93,40.96,1222800
ADUS,20110503,5.87,6.05,5.77,5.86,20500
AEGR,20110503,18.57,19.01,17.73,18.55,63800
AEHR,20110503,1.49,1.49,1.38,1.38,6300
AEIS,20110503,15.16,15.56,14.73,14.85,3024200
AEPI,20110503,30.14,30.14,29.07,29.07,5600
AETI,20110503,3.15,3.15,3.15,3.15,600
AEY,20110503,3.05,3.06,3.03,3.05,6700
AEZS,20110503,1398,1416,1326,1344,2983400
AFAM,20110503,33.57,33.78,33.07,33.35,61900
AFSI,20110503,9.745,9.925,9.6,9.76,229100
AGEN,20110503,0.94,0.99,0.94,0.94,1041100
AGII,20110503,31.05,31.23,29.86,30.76,199200
AGNC,20110503,29.2,29.22,29.07,29.19,2111000
AGYS,20110503,4.97,5.06,4.9,4.95,64300
AHGP,20110503,52.47,52.47,49.98,50.5,84800
AHPI,20110503,4.31,4.32,4.31,4.32,2000
AIMC,20110503,26.15,27.3,26.15,26.47,434700
AINV,20110503,11.64,11.69,11.5,11.63,1056500
AIRM,20110503,22.6167,22.76,21.9433,21.9667,88300
AIRT,20110503,9.6,9.61,9.59,9.61,1100
AIXG,20110503,41.78,41.85,41.13,41.4,95500
AKAM,20110503,34.12,34.31,33.42,33.46,7127100
