<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20111011,1.82,1.83,1.76,1.8,2100
AAON,20111011,8.0222,8.0978,7.6933,7.8578,66800
AAPL,20111011,56.0343,57.5971,55.9286,57.1843,21631400
AAWW,20111011,34.5,35.62,34.48,35.13,202300
AAXJ,20111011,49.42,50.41,49.32,50.21,1084400
ABAX,20111011,23.3,23.81,23.3,23.62,108300
ABCB,20111011,9.31,9.52,9.25,9.43,55600
ABCD,20111011,2.99,3.05,2.99,3.05,39900
ABCO,20111011,31.985,32.495,31.43,31.435,163200
ABIO,20111011,48.72,49.98,48.3,49.98,2000
ABMD,20111011,12.01,12.1,11.61,11.72,108200
ABTL,20111011,4.4,4.4,4.05,4.2,34800
ACAD,20111011,0.98,1.01,0.98,1,975800
ACAS,20111011,6.62,6.82,6.6,6.71,4952300
ACAT,20111011,15.94,16.09,15.43,15.71,59200
ACET,20111011,5.7,5.97,5.7,5.96,118200
ACFC,20111011,2.05,2.05,2.05,2.05,2000
ACGL,20111011,32.86,33.31,32.75,32.79,435300
ACHN,20111011,4.69,5.04,4.69,4.9,277200
ACIW,20111011,9.1467,9.34,9.11,9.3367,281700
ACLS,20111011,4.8,5,4.8,5,442000
ACNB,20111011,14.88,14.92,14.58,14.58,600
ACOR,20111011,21.78,22.33,21.59,21.73,346400
ACPW,20111011,6.55,6.7,6.5,6.7,221200
ACRX,20111011,3,3,3,3,500
ACTG,20111011,38.47,39.81,38.44,39.05,258900
ACTS,20111011,2,2.02,1.98,2.02,22700
ACUR,20111011,3.73,4.04,3.73,3.98,93700
ACWI,20111011,41.19,41.7,41.17,41.58,517500
ACWX,20111011,36.93,37.36,36.85,37.32,113300
ACXM,20111011,11.27,11.67,11.21,11.6,433100
ADBE,20111011,25.73,26.07,25.53,25.84,4367000
ADES,20111011,7.6,7.67,7.445,7.49,36600
ADI,20111011,34.78,34.9,34.45,34.66,2619000
ADP,20111011,43.7665,44.381,43.5909,44.144,2511900
ADRA,20111011,22.99,23.12,22.99,23.12,3800
ADRD,20111011,18.77,18.81,18.66,18.78,4500
ADRE,20111011,37.41,38,37.35,37.97,53600
ADRU,20111011,18.55,18.55,18.45,18.46,5200
ADSK,20111011,29.06,30.05,28.92,30.01,3303900
ADTN,20111011,28.97,30.32,28.92,30.12,1154300
ADUS,20111011,3.78,3.96,3.76,3.86,5000
AEGR,20111011,13.07,13.95,13.07,13.29,56900
AEHR,20111011,0.73,0.81,0.73,0.81,2700
AEIS,20111011,9.1,9.23,8.96,9.2,312600
AEPI,20111011,22.66,23.79,22.66,23.54,33400
AETI,20111011,3.55,3.78,3.43,3.73,10500
AEY,20111011,2.14,2.14,2.14,2.14,0
AEZS,20111011,978,1008,954,966,2147800
AFAM,20111011,18.02,18.55,17.81,18.46,61700
AFSI,20111011,11.385,11.61,11.38,11.455,232800
AGEN,20111011,0.47,0.47,0.47,0.47,0
AGII,20111011,29.18,29.75,29.18,29.67,53000
AGNC,20111011,27.1,27.22,26.98,27.06,2327900
AGYS,20111011,8.06,8.31,7.77,8.02,113700
AHGP,20111011,45.22,46.13,44.89,45.75,38100
AHPI,20111011,3.58,3.58,3.58,3.58,0
AIMC,20111011,12.79,13.27,12.59,13.18,128300
AINV,20111011,7.81,7.89,7.65,7.74,2268600
AIRM,20111011,22.6033,22.9133,22.36,22.6167,45400
AIRT,20111011,7.5,7.52,7.5,7.52,400
AIXG,20111011,14.73,14.84,14.54,14.6,142100
AKAM,20111011,23.24,23.75,22.84,23.35,3791500
AKRX,20111011,7.95,8.23,7.78,8.17,895400
ALCO,20111011,21.39,21.39,18.77,19.44,33500
ALGN,20111011,16.87,17.1,16.55,16.76,688600
ALGT,20111011,48.94,49.55,48.53,49.45,217000
ALIM,20111011,7.67,8,7.67,7.86,31600
ALKS,20111011,15.18,15.46,15,15.27,339800
ALLT,20111011,11.18,11.33,10.98,11.22,180200
ALNY,20111011,6.65,6.85,6.6,6.78,227000
ALOG,20111011,49.51,49.51,48.09,49.3,122600
ALOT,20111011,7.04,7.04,6.8,7,1800
ALSK,20111011,6.24,6.26,6.2,6.26,500600
ALXN,20111011,67.72,70.2,67.42,68.83,1545600
AMAG,20111011,13.42,13.51,13.12,13.24,159100
AMAT,20111011,11,11.08,10.87,10.98,11952600
AMCC,20111011,5.83,5.98,5.75,5.88,530700
AMCN,20111011,2.23,2.56,2.23,2.42,86100
AMCX,20111011,32.34,33.92,32.34,32.82,128900
